user_id,customer_id,shipmode,shipdate
CA-2015-161263,TS-21160,Standard Class,4/21/2015
CA-2016-157686,BD-11620,First Class,10/2/2016
US-2017-139955,CM-12160,Second Class,9/30/2017
US-2015-150161,RB-19795,Standard Class,7/29/2015
CA-2015-144652,SN-20560,Standard Class,11/26/2015
CA-2016-152814,EH-14005,Standard Class,5/2/2016
CA-2017-106943,FO-14305,Standard Class,11/19/2017
CA-2016-134348,MS-17710,Standard Class,11/19/2016
CA-2016-161781,CC-12100,First Class,9/30/2016
CA-2017-132521,DW-13540,Second Class,9/25/2017
CA-2015-110016,BT-11395,Standard Class,12/4/2015
US-2016-143819,KD-16270,Standard Class,3/5/2016
CA-2016-167584,LC-16870,Same Day,8/12/2016
CA-2016-166163,CY-12745,Second Class,8/20/2016
CA-2017-158407,LW-16990,Standard Class,6/10/2017
CA-2015-143490,NP-18325,Standard Class,12/13/2015
CA-2015-165085,BT-11485,Standard Class,12/31/2015
CA-2017-160423,PS-19045,Standard Class,1/26/2017
CA-2014-159338,NS-18640,First Class,6/28/2014
CA-2016-107216,PV-18985,First Class,6/17/2016
US-2017-145863,RP-19390,Standard Class,4/27/2017
CA-2016-112340,NM-18520,Standard Class,10/27/2016
US-2016-110156,EH-13945,Standard Class,11/24/2016
CA-2017-140585,RA-19915,Second Class,12/23/2017
CA-2016-144855,DL-13495,Second Class,7/24/2016
CA-2015-142755,CS-12355,Standard Class,9/8/2015
US-2014-147627,HL-15040,Standard Class,1/26/2014
CA-2015-105970,PA-19060,Standard Class,3/7/2015
CA-2016-112102,BD-11605,Standard Class,4/16/2016
US-2016-114776,GG-14650,First Class,12/7/2016
US-2016-134908,JS-15940,Standard Class,6/9/2016
US-2016-148803,LR-16915,Same Day,12/11/2016
CA-2016-152170,FH-14275,Second Class,11/15/2016
CA-2014-146969,AP-10915,Standard Class,10/3/2014
CA-2015-112452,NC-18340,Same Day,4/4/2015
CA-2015-113971,CB-12535,Standard Class,5/14/2015
CA-2017-160395,KL-16555,Standard Class,1/6/2017
CA-2014-136567,PS-19045,First Class,12/21/2014
CA-2016-149314,GB-14530,Second Class,7/7/2016
CA-2017-147039,AA-10315,Standard Class,7/4/2017
CA-2014-126522,LT-16765,Second Class,9/5/2014
CA-2014-127964,AP-10720,Standard Class,3/8/2014
CA-2014-117709,PM-18940,Standard Class,5/8/2014
CA-2015-125416,KC-16540,Same Day,11/2/2015
CA-2017-145226,DL-13315,Second Class,12/10/2017
US-2014-100279,SW-20275,Standard Class,3/14/2014
CA-2014-158064,AA-10375,Standard Class,4/25/2014
US-2015-104430,LT-17110,Standard Class,10/26/2015
CA-2015-132080,DP-13105,First Class,8/25/2015
CA-2016-161207,AB-10060,Standard Class,9/3/2016
CA-2014-120243,AT-10435,Second Class,12/30/2014
CA-2016-113621,JE-15745,Standard Class,12/5/2016
CA-2016-168081,CA-12055,Second Class,4/27/2016
CA-2014-128146,DB-13060,Standard Class,6/25/2014
CA-2017-138779,RB-19570,First Class,1/15/2017
CA-2014-127131,HR-14830,Standard Class,11/30/2014
CA-2017-117212,BT-11530,Second Class,2/28/2017
US-2015-130519,NG-18355,Same Day,9/15/2015
CA-2016-130946,ZC-21910,Standard Class,4/12/2016
CA-2016-114727,LS-16945,Standard Class,7/24/2016
CA-2017-133235,LH-16750,First Class,8/4/2017
CA-2016-137050,SW-20755,Second Class,7/18/2016
US-2017-118087,SP-20620,Standard Class,9/13/2017
CA-2014-110184,BF-11170,Standard Class,7/16/2014
CA-2016-126004,BM-11140,First Class,12/5/2016
CA-2017-100013,ZC-21910,Standard Class,11/11/2017
CA-2015-132570,KT-16480,Second Class,11/2/2015
CA-2016-153682,BG-11695,First Class,6/1/2016
CA-2016-144344,PG-18820,Same Day,10/28/2016
CA-2014-127012,GM-14680,Standard Class,8/15/2014
CA-2016-128727,MO-17800,Standard Class,9/4/2016
US-2016-162859,PG-18820,Standard Class,2/22/2016
CA-2017-133641,EJ-14155,Standard Class,5/21/2017
CA-2014-168494,NP-18700,Second Class,12/14/2014
CA-2017-115602,DJ-13630,Standard Class,12/24/2017
CA-2015-154956,IM-15070,Standard Class,7/9/2015
CA-2017-144638,MH-18115,Standard Class,3/14/2017
US-2016-168620,RB-19795,Second Class,12/28/2016
CA-2017-117079,JR-15700,Standard Class,10/27/2017
US-2016-144393,SM-20950,Standard Class,11/4/2016
CA-2017-105053,CS-12355,Second Class,7/9/2017
CA-2016-155992,CC-12220,First Class,10/2/2016
CA-2017-110380,PF-19225,Standard Class,9/7/2017
US-2014-167738,JC-16105,Standard Class,12/29/2014
CA-2017-121412,BG-11695,Standard Class,9/27/2017
CA-2017-100426,DC-12850,Standard Class,6/8/2017
US-2016-103646,SP-20545,Standard Class,4/26/2016
CA-2016-119186,MS-17710,Same Day,5/26/2016
CA-2016-148698,BD-11770,Standard Class,5/7/2016
CA-2014-163293,KC-16255,First Class,9/11/2014
CA-2016-160815,TR-21325,First Class,9/6/2016
CA-2017-122154,SA-20830,First Class,4/11/2017
US-2015-149692,KW-16435,Standard Class,12/12/2015
CA-2016-119445,GM-14500,Standard Class,7/3/2016
CA-2015-124268,AD-10180,Standard Class,7/8/2015
CA-2016-154711,TB-21355,Standard Class,11/26/2016
CA-2016-163384,CC-12430,First Class,11/12/2016
CA-2015-101707,PF-19165,Standard Class,9/1/2015
CA-2015-138898,JH-16180,Standard Class,5/29/2015
CA-2017-115427,EB-13975,Standard Class,1/3/2018
CA-2016-134425,QJ-19255,Second Class,12/12/2016
CA-2015-121391,AA-10315,First Class,10/7/2015
CA-2016-137043,LC-17140,Second Class,12/25/2016
CA-2015-115847,TC-21535,Second Class,9/24/2015
US-2017-126179,CS-12460,Standard Class,7/7/2017
CA-2016-101966,BM-11785,Second Class,7/16/2016
CA-2016-141397,RC-19825,First Class,6/21/2016
CA-2016-141082,FM-14380,Standard Class,12/13/2016
US-2016-134488,PK-19075,Standard Class,10/1/2016
CA-2016-145919,HG-14965,Standard Class,12/23/2016
CA-2017-157651,HA-14920,Standard Class,12/14/2017
CA-2014-160773,LW-16825,Standard Class,7/5/2014
CA-2017-167703,MC-17575,Standard Class,2/8/2017
CA-2017-121804,LP-17095,Standard Class,3/8/2017
CA-2017-162635,EB-14170,First Class,10/10/2017
CA-2014-107153,GZ-14545,Standard Class,10/3/2014
US-2014-117058,LE-16810,First Class,5/30/2014
CA-2015-120439,AD-10180,Standard Class,6/18/2015
CA-2016-128258,CP-12085,First Class,4/1/2016
CA-2017-106033,FG-14260,Second Class,10/18/2017
CA-2016-142762,LD-17005,Standard Class,5/27/2016
CA-2017-127705,AB-10255,Standard Class,6/6/2017
CA-2014-122567,MN-17935,Standard Class,2/21/2014
CA-2014-121664,HP-14815,Standard Class,5/10/2014
CA-2016-122133,JR-15670,Standard Class,5/23/2016
US-2017-123281,JF-15190,Standard Class,4/7/2017
CA-2017-100524,CM-12115,Second Class,4/2/2017
CA-2017-113481,AS-10045,First Class,1/4/2017
CA-2015-131758,KB-16315,Standard Class,6/1/2015
CA-2014-118339,BN-11515,Standard Class,3/24/2014
CA-2014-153976,BP-11290,Second Class,10/8/2014
CA-2016-162901,AS-10045,First Class,3/31/2016
CA-2017-162978,LW-16990,Standard Class,5/9/2017
US-2014-160444,DC-12850,Same Day,7/5/2014
CA-2016-145247,ND-18370,First Class,5/7/2016
CA-2017-160045,LB-16735,First Class,4/27/2017
US-2014-151925,KT-16465,Second Class,10/1/2014
CA-2017-125199,HM-14860,Standard Class,10/25/2017
US-2017-155425,AB-10600,First Class,11/11/2017
CA-2017-133249,SZ-20035,First Class,7/11/2017
US-2015-103471,JR-15670,Standard Class,12/28/2015
CA-2017-136672,MG-17890,Standard Class,3/12/2017
US-2014-157021,KM-16720,Second Class,4/6/2014
CA-2015-120362,CA-12265,Standard Class,9/19/2015
CA-2014-126361,VD-21670,Second Class,8/9/2014
US-2016-100566,JK-16120,Standard Class,9/9/2016
US-2016-108504,PP-18955,Same Day,2/5/2016
CA-2017-124828,YS-21880,First Class,7/4/2017
US-2017-117247,CK-12760,Standard Class,10/14/2017
CA-2016-124485,NC-18340,First Class,11/26/2016
CA-2016-159212,KM-16375,Standard Class,11/5/2016
US-2016-161396,GM-14455,Standard Class,4/25/2016
US-2014-118486,SD-20485,First Class,4/8/2014
CA-2016-130407,KD-16270,Standard Class,9/6/2016
US-2016-122245,AB-10105,Standard Class,9/30/2016
CA-2017-105144,SZ-20035,Standard Class,11/11/2017
CA-2016-136329,JD-15895,Standard Class,7/13/2016
CA-2014-146640,HA-14905,Standard Class,7/5/2014
CA-2017-115994,BT-11305,Second Class,1/31/2017
CA-2015-126697,SV-20815,First Class,9/24/2015
CA-2015-124800,RW-19540,Standard Class,9/30/2015
US-2015-164448,DK-12835,Second Class,11/4/2015
CA-2017-122700,LT-17110,Standard Class,11/30/2017
CA-2014-120768,IM-15070,Second Class,12/21/2014
US-2016-153129,FP-14320,Standard Class,12/30/2016
CA-2017-106852,ST-20530,Standard Class,6/27/2017
CA-2015-139731,JE-15745,Same Day,10/15/2015
CA-2017-122735,BD-11320,Second Class,4/15/2017
CA-2017-128160,MM-17920,Second Class,12/24/2017
CA-2017-117695,PW-19030,First Class,8/8/2017
CA-2015-166135,SC-20440,Standard Class,10/6/2015
CA-2016-133725,KL-16645,Standard Class,5/28/2016
CA-2017-102337,SD-20485,First Class,6/16/2017
US-2014-112564,TS-21160,First Class,4/24/2014
CA-2015-145821,JB-15400,Standard Class,5/7/2015
US-2015-160150,TS-21085,First Class,7/20/2015
CA-2016-133711,MC-17425,First Class,11/29/2016
CA-2017-148474,ME-17320,Standard Class,6/19/2017
CA-2015-111297,SC-20440,Standard Class,8/21/2015
CA-2016-123722,NH-18610,Standard Class,10/1/2016
CA-2014-155271,AA-10480,Same Day,5/4/2014
CA-2015-119907,LC-17140,Standard Class,12/8/2015
US-2016-128902,MB-18085,Standard Class,3/15/2016
CA-2016-152289,LC-16930,First Class,8/28/2016
US-2016-104794,KD-16495,First Class,12/19/2016
CA-2014-151708,MB-17305,Standard Class,8/14/2014
CA-2015-100769,TH-21550,Same Day,5/16/2015
CA-2017-139199,DK-12835,Standard Class,12/13/2017
US-2015-161466,ON-18715,Second Class,9/27/2015
CA-2017-164959,KN-16390,Standard Class,7/15/2017
US-2015-105676,NM-18520,Same Day,12/2/2015
CA-2016-113138,NP-18685,Standard Class,11/25/2016
US-2017-104955,CG-12040,Standard Class,3/24/2017
CA-2016-121958,CS-12505,Standard Class,11/17/2016
CA-2017-121468,KD-16345,First Class,11/20/2017
US-2016-108455,MK-18160,Standard Class,12/8/2016
CA-2017-101210,DW-13540,Second Class,8/28/2017
US-2016-108098,CP-12340,Standard Class,10/18/2016
CA-2014-119032,MS-17770,Standard Class,12/3/2014
CA-2015-140410,CM-12655,Standard Class,11/7/2015
CA-2014-136280,Co-12640,Standard Class,12/6/2014
CA-2017-151911,DL-13495,Second Class,5/5/2017
CA-2017-166436,TS-21370,Standard Class,11/28/2017
CA-2017-139661,JW-15220,Standard Class,11/3/2017
CA-2014-123925,RF-19840,Second Class,12/19/2014
CA-2017-152485,JD-15790,Standard Class,9/8/2017
CA-2016-141586,NK-18490,First Class,10/20/2016
CA-2017-130386,NG-18430,Standard Class,11/18/2017
CA-2016-100468,AT-10435,Standard Class,12/1/2016
CA-2015-153388,PC-19000,Standard Class,8/7/2015
CA-2017-154935,AR-10540,Standard Class,12/29/2017
CA-2016-134208,CS-12505,Standard Class,9/23/2016
CA-2017-108294,LS-16975,Same Day,12/10/2017
CA-2017-103611,JM-15535,First Class,9/15/2017
CA-2017-100384,NH-18610,Standard Class,7/1/2017
CA-2017-112809,RA-19915,Standard Class,8/22/2017
US-2017-160759,AI-10855,Standard Class,12/17/2017
CA-2017-148446,MC-17845,Second Class,12/14/2017
CA-2014-111059,TB-21400,Second Class,2/6/2014
CA-2017-116204,VW-21775,Second Class,2/14/2017
CA-2017-109946,PL-18925,Standard Class,4/21/2017
CA-2015-144806,GH-14425,Standard Class,12/11/2015
CA-2016-122392,CJ-12010,Standard Class,7/27/2016
CA-2015-148432,MC-18130,Second Class,11/10/2015
CA-2015-103793,BV-11245,Standard Class,3/31/2015
CA-2017-159884,JF-15490,Standard Class,9/5/2017
CA-2016-139885,EB-13840,Standard Class,12/8/2016
CA-2017-124086,MP-18175,Standard Class,2/14/2017
CA-2016-112389,JM-15655,Standard Class,11/2/2016
CA-2017-121888,CL-11890,Second Class,9/17/2017
CA-2014-166884,CK-12205,Second Class,3/16/2014
CA-2014-107181,DB-13270,Standard Class,2/8/2014
CA-2014-150245,PC-18745,Second Class,1/4/2015
CA-2015-111395,VB-21745,Standard Class,11/27/2015
CA-2014-134278,EP-13915,First Class,7/8/2014
US-2017-124926,ME-17320,Second Class,11/18/2017
CA-2016-159345,IG-15085,Standard Class,6/22/2016
CA-2014-130274,JS-15940,First Class,5/5/2014
CA-2017-158386,BO-11425,Standard Class,10/21/2017
CA-2015-111507,VW-21775,Standard Class,2/13/2015
CA-2017-120761,AB-10150,Standard Class,9/8/2017
CA-2016-109176,JW-16075,Standard Class,5/15/2016
CA-2015-112116,JE-15475,Second Class,3/18/2015
CA-2016-126809,EB-13750,Standard Class,4/13/2016
CA-2014-105172,PK-18910,Standard Class,4/9/2014
CA-2017-107293,CS-12400,First Class,9/6/2017
US-2017-102890,SG-20470,Same Day,6/30/2017
CA-2015-158554,CM-12190,Same Day,11/9/2015
CA-2014-116239,CL-12565,Same Day,3/4/2014
CA-2015-132101,JO-15550,Standard Class,3/25/2015
CA-2015-129112,AW-10840,First Class,11/30/2015
US-2017-152002,DV-13465,Same Day,6/11/2017
CA-2017-165029,AH-10075,Standard Class,11/30/2017
US-2014-157385,SC-20095,First Class,11/25/2014
CA-2014-101602,MC-18100,First Class,12/18/2014
CA-2016-109057,TT-21460,Standard Class,4/27/2016
CA-2016-154403,AP-10720,Standard Class,5/27/2016
CA-2016-102456,DL-12865,First Class,3/1/2016
CA-2015-131338,NP-18325,First Class,8/12/2015
CA-2016-109911,VG-21805,Standard Class,5/16/2016
US-2016-132423,MY-18295,Standard Class,4/19/2016
CA-2015-122826,RD-19480,Second Class,6/25/2015
CA-2014-117317,JF-15490,Same Day,10/19/2014
CA-2015-118423,DP-13390,First Class,3/27/2015
CA-2017-149181,MD-17350,Standard Class,5/12/2017
CA-2017-132234,MY-17380,First Class,10/18/2017
CA-2017-158876,AB-10150,Second Class,11/21/2017
CA-2016-164672,GB-14530,Second Class,5/13/2016
US-2016-132857,CA-12775,Standard Class,12/17/2016
CA-2017-116645,ME-17725,Standard Class,12/4/2017
US-2016-115819,JO-15280,Second Class,4/24/2016
CA-2014-156349,ML-17395,Standard Class,5/30/2014
CA-2017-138380,YS-21880,Standard Class,12/25/2017
US-2016-113509,PL-18925,Standard Class,3/19/2016
CA-2015-130022,JK-16120,Standard Class,8/16/2015
US-2016-118780,PN-18775,Second Class,9/14/2016
CA-2017-108560,JC-15385,Standard Class,7/15/2017
CA-2015-157084,JG-15160,Standard Class,12/24/2015
CA-2015-164539,PO-19180,Standard Class,11/22/2015
CA-2015-143119,MC-17275,Standard Class,9/30/2015
CA-2017-101049,AS-10240,Second Class,6/25/2017
CA-2016-106530,CL-12565,Same Day,5/8/2016
CA-2014-168984,NW-18400,Standard Class,12/2/2014
CA-2016-157266,TB-21280,Standard Class,6/1/2016
US-2014-134712,BS-11380,Standard Class,12/4/2014
CA-2015-111829,FH-14365,First Class,3/20/2015
CA-2015-105221,VM-21685,First Class,11/3/2015
CA-2015-120341,SF-20200,Second Class,9/29/2015
CA-2014-135699,HH-15010,Same Day,8/29/2014
US-2017-132444,CD-12280,First Class,11/21/2017
CA-2014-127159,HL-15040,First Class,5/15/2014
CA-2017-161809,TH-21100,Standard Class,1/26/2017
CA-2017-127285,MM-18055,Standard Class,11/6/2017
CA-2017-144526,QJ-19255,Standard Class,5/6/2017
CA-2016-128531,NS-18505,Second Class,11/26/2016
US-2015-157154,MM-17920,Standard Class,1/15/2015
CA-2017-159457,RD-19480,Standard Class,10/26/2017
CA-2016-107615,RB-19645,First Class,3/25/2016
CA-2017-111647,RD-19585,Standard Class,7/7/2017
CA-2015-150560,SW-20455,First Class,12/12/2015
CA-2015-143077,SF-20965,Standard Class,9/21/2015
CA-2016-122728,EB-13930,Standard Class,5/24/2016
CA-2014-122882,SB-20290,Standard Class,9/13/2014
US-2016-101497,PS-18760,Second Class,10/1/2016
CA-2016-147585,CB-12535,Standard Class,11/12/2016
CA-2017-149489,DK-12835,First Class,4/27/2017
CA-2017-143798,AW-10840,First Class,12/12/2017
CA-2014-142839,TS-21610,Standard Class,8/20/2014
CA-2017-129833,HF-14995,Standard Class,12/15/2017
US-2016-154361,HZ-14950,Standard Class,3/19/2016
US-2016-158708,AB-10255,Second Class,6/29/2016
CA-2015-156335,PO-19195,Second Class,9/28/2015
CA-2015-148376,AG-10900,Standard Class,12/31/2015
CA-2014-135657,SC-20725,Second Class,6/7/2014
CA-2015-114069,ND-18370,Second Class,7/15/2015
CA-2014-139857,CD-12790,Standard Class,2/6/2014
CA-2016-106306,PG-18820,Same Day,3/8/2016
CA-2015-100545,IM-15070,Standard Class,11/26/2015
CA-2017-123491,JK-15205,Standard Class,11/5/2017
CA-2015-145401,JP-15520,Standard Class,2/4/2015
US-2017-124968,MM-18055,Second Class,9/13/2017
CA-2017-104003,DC-13285,Standard Class,10/13/2017
CA-2016-154788,JL-15835,Standard Class,5/4/2016
CA-2016-169943,BN-11515,Standard Class,5/24/2016
US-2015-123218,KD-16345,Standard Class,12/25/2015
CA-2015-127453,JK-15370,First Class,12/20/2015
US-2017-164056,FM-14215,Second Class,5/4/2017
CA-2016-106894,CA-12265,Same Day,2/7/2016
CA-2014-125136,KD-16495,Standard Class,10/3/2014
US-2016-131149,LH-17155,Standard Class,7/14/2016
CA-2017-101483,AG-10675,Second Class,8/1/2017
CA-2015-130204,DB-13120,Standard Class,9/9/2015
CA-2014-110527,ED-13885,Standard Class,8/16/2014
CA-2017-152807,MC-18100,Standard Class,11/3/2017
CA-2014-133270,BM-11785,First Class,6/9/2014
CA-2016-155670,EM-14065,Second Class,8/17/2016
US-2014-157406,DA-13450,Standard Class,4/29/2014
CA-2015-139094,MO-17800,Standard Class,11/27/2015
CA-2017-168837,JW-15955,First Class,10/17/2017
CA-2017-116715,VW-21775,First Class,12/5/2017
CA-2015-135622,TT-21460,Second Class,12/11/2015
US-2015-107349,SL-20155,First Class,7/15/2015
CA-2014-139017,RM-19375,Standard Class,5/17/2014
CA-2014-141817,MB-18085,Standard Class,1/12/2014
CA-2015-130785,AG-10900,Standard Class,9/9/2015
CA-2016-110254,ML-17755,Standard Class,8/8/2016
US-2014-158057,CC-12685,Standard Class,3/26/2014
CA-2017-146024,SC-20770,Standard Class,3/8/2017
CA-2016-129686,GG-14650,Second Class,11/29/2016
CA-2014-118976,MY-18295,Standard Class,5/3/2014
CA-2015-105347,DP-13000,Standard Class,11/28/2015
CA-2016-124667,BD-11770,Standard Class,11/16/2016
CA-2015-111094,CB-12535,Standard Class,7/13/2015
CA-2017-166317,JE-15610,Standard Class,9/26/2017
CA-2015-154326,RP-19855,Standard Class,2/19/2015
CA-2014-102008,RA-19915,Standard Class,10/4/2014
CA-2014-120474,RP-19390,First Class,12/3/2014
CA-2014-104773,TB-21175,Standard Class,12/13/2014
CA-2016-140774,BE-11455,Standard Class,9/10/2016
US-2017-139465,MR-17545,First Class,8/30/2017
CA-2016-100965,RM-19375,Standard Class,7/11/2016
CA-2016-121034,JF-15565,Second Class,8/10/2016
CA-2016-149461,AS-10135,Standard Class,11/19/2016
CA-2017-158379,JA-15970,Second Class,9/26/2017
US-2016-116729,GK-14620,First Class,12/28/2016
CA-2016-164938,PB-19210,First Class,2/13/2016
CA-2016-165484,HK-14890,Standard Class,10/29/2016
CA-2014-132612,FO-14305,Second Class,6/11/2014
US-2017-161193,BT-11680,Standard Class,11/26/2017
CA-2015-131597,SP-20620,Standard Class,9/18/2015
CA-2015-164833,LL-16840,Same Day,6/4/2015
CA-2015-125423,MC-17575,Second Class,12/15/2015
US-2014-130379,JL-15235,Standard Class,5/29/2014
CA-2016-168956,EA-14035,Standard Class,2/20/2016
CA-2016-167507,SA-20830,Standard Class,12/28/2016
CA-2016-109344,CH-12070,Second Class,2/11/2016
US-2015-140851,ND-18460,Second Class,7/15/2015
CA-2014-103373,BS-11755,Standard Class,5/24/2014
CA-2017-145884,SL-20155,Same Day,10/21/2017
CA-2015-131422,GB-14530,Standard Class,11/9/2015
CA-2017-162691,AS-10045,Standard Class,8/7/2017
CA-2014-141278,RM-19375,First Class,6/24/2014
CA-2017-122693,NH-18610,Second Class,2/21/2017
CA-2014-117345,BF-10975,Standard Class,8/5/2014
CA-2016-157763,KH-16330,Standard Class,7/23/2016
CA-2015-135391,FA-14230,Second Class,2/11/2015
US-2017-113852,GW-14605,Standard Class,8/2/2017
US-2017-158512,DA-13450,Second Class,1/17/2017
CA-2017-128370,FH-14275,Same Day,9/10/2017
CA-2015-160472,RK-19300,Second Class,7/25/2015
CA-2014-114643,FM-14215,Standard Class,6/17/2014
US-2017-158218,AC-10420,Second Class,5/15/2017
CA-2015-121608,JB-15400,First Class,9/5/2015
US-2017-121251,GM-14440,First Class,3/27/2017
CA-2014-151078,RF-19840,Same Day,11/12/2014
US-2016-100839,NC-18625,Standard Class,10/17/2016
US-2017-116659,NG-18355,Same Day,11/12/2017
CA-2017-118857,AH-10075,First Class,4/18/2017
CA-2015-127110,CH-12070,Standard Class,7/1/2015
CA-2016-148201,CC-12145,Second Class,8/29/2016
CA-2014-116932,ME-18010,Standard Class,7/25/2014
CA-2017-142888,BP-11230,Standard Class,11/25/2017
CA-2014-147914,MP-17470,Standard Class,6/9/2014
US-2016-112977,CJ-12010,Standard Class,3/16/2016
CA-2017-112039,JC-15775,Standard Class,3/29/2017
CA-2017-118885,JG-15160,Standard Class,1/2/2018
US-2017-166611,CK-12760,Standard Class,4/2/2017
CA-2015-109512,LF-17185,Same Day,3/5/2015
CA-2016-118570,CC-12430,Standard Class,11/17/2016
CA-2017-154718,DL-12865,Second Class,1/23/2017
CA-2016-147578,PG-18895,Second Class,4/26/2016
CA-2014-140165,EH-14005,First Class,5/15/2014
CA-2014-142587,TB-21520,First Class,10/22/2014
CA-2014-157623,DK-13225,Standard Class,3/18/2014
CA-2017-145310,JP-15520,Second Class,12/24/2017
CA-2016-100083,CD-11980,Standard Class,11/29/2016
US-2017-108063,AS-10090,First Class,12/5/2017
CA-2015-109197,JO-15280,Standard Class,1/4/2016
CA-2017-141789,AC-10450,First Class,10/6/2017
CA-2014-169775,RA-19945,Second Class,9/2/2014
CA-2016-140543,Co-12640,Second Class,7/3/2016
CA-2016-151141,DW-13480,First Class,8/23/2016
CA-2017-167094,DK-12835,First Class,10/22/2017
CA-2017-154410,MD-17860,First Class,10/24/2017
US-2016-150567,RP-19855,Standard Class,5/21/2016
CA-2015-157959,RW-19540,First Class,2/4/2015
CA-2017-105886,DB-13660,Standard Class,12/23/2017
CA-2016-105963,SC-20770,Standard Class,11/22/2016
CA-2017-121503,FH-14275,Second Class,7/6/2017
